,3afterDHI,3afterDNI,3afterWS,3afterRH,3afterT,3afterTARGET,2afterDHI,2afterDNI,2afterWS,2afterRH,2afterT,2afterTARGET,1afterDHI,1afterDNI,1afterWS,1afterRH,1afterT,1afterTARGET,0afterDHI,0afterDNI,0afterWS,0afterRH,0afterT,0afterTARGET
303,102.0,753.0,3.0,14.43,25.2,46.25419022,64.0,905.0,3.7,13.87,25.7,50.19443357,73.0,872.0,2.0,11.35,26.5,49.44342777,67,897,2.7,11.34,25.9,50.10050205
304,153.0,678.0,3.3,13.16,26.7,52.72703096,69.0,939.0,3.1,9.29,27.6,59.57532633,79.0,905.0,1.5,9.15,28.1,58.63680991,72,930,2.5,8.97,27.6,59.38768751
305,159.0,739.0,3.3,12.49,27.6,62.10845045,72.0,960.0,2.5,8.81,28.5,68.0184004,83.0,932.0,1.3,8.68,29.0,67.26748279,76,955,2.2,8.47,28.6,68.11214401
306,144.0,827.0,3.3,12.95,28.5,71.67732125,75.0,977.0,1.9,7.86,29.5,75.80450117,87.0,952.0,1.1,8.25,29.9,75.14744855,80,973,2.0,7.84,29.6,75.99205253
307,175.0,808.0,3.3,12.44,29.2,77.86874192,107.0,938.0,1.6,7.54,30.2,81.43292162,90.0,966.0,1.2,7.98,30.5,81.99555157,83,985,1.7,7.49,30.4,82.7461739
308,250.0,718.0,3.3,12.91,29.9,81.52700723,81.0,999.0,1.3,7.45,30.9,88.46849556,173.0,846.0,1.3,7.87,31.2,84.71557584,85,993,1.5,7.32,31.1,88.37448524
309,315.0,635.0,3.3,12.47,30.5,83.30898146,104.0,974.0,1.2,7.2,31.5,92.31434296,322.0,643.0,1.5,7.6,31.8,84.71501704,88,1000,1.2,7.07,31.7,93.06466145
310,389.0,525.0,3.4,12.77,31.1,82.46408973,185.0,427.0,1.1,7.25,32.0,54.69407125,293.0,703.0,1.8,7.57,32.3,89.03002132,89,1006,0.9,7.04,32.2,96.44147791
311,486.0,264.0,3.6,12.48,31.5,69.14194183,262.0,229.0,1.3,7.09,32.4,45.03094126,347.0,595.0,1.9,7.4,32.7,85.65232035,90,1008,0.7,6.88,32.6,98.41115315
312,473.0,322.0,3.8,12.81,31.9,73.26949675,155.0,45.0,1.5,7.2,32.7,18.575202,460.0,175.0,2.1,7.36,33.1,58.91502808,91,1005,0.4,6.86,33.0,98.8797896
313,316.0,639.0,3.9,12.81,31.9,86.59122344,210.0,15.0,1.6,7.24,32.6,21.01439305,477.0,259.0,2.1,7.28,33.3,67.82718415,92,1001,0.6,6.75,33.3,98.03514168
314,409.0,445.0,4.0,13.45,31.9,77.30354075,262.0,24.0,1.8,7.4,32.5,26.64327762,454.0,289.0,2.2,7.25,33.5,67.92084834,158,904,0.8,6.84,33.5,94.00095309
315,449.0,336.0,4.0,13.76,31.5,70.54917267,175.0,9.0,1.9,7.52,32.2,17.1680841,440.0,324.0,2.1,7.25,33.5,68.76516828,290,660,1.1,6.81,33.6,83.21232907
316,373.0,488.0,3.9,14.68,31.1,74.39593078,258.0,34.0,1.9,7.86,31.8,26.9249279,422.0,144.0,2.1,7.27,33.4,51.22213255,273,667,1.5,6.97,33.6,79.64742658
317,206.0,742.0,3.6,15.11,30.6,75.61595184,175.0,72.0,1.8,8.08,31.3,21.85903374,385.0,194.0,1.9,7.48,32.9,50.84715833,248,659,1.7,7.05,33.4,73.45591536
318,257.0,574.0,3.4,16.33,30.0,64.35841827,310.0,418.0,1.7,8.77,30.8,58.44743725,331.0,148.0,1.6,7.62,32.5,41.46594615,216,657,2.0,7.1,33.2,66.51386782
319,295.0,354.0,2.9,17.0,29.3,50.19244714,200.0,490.0,1.7,9.02,30.3,50.004262100000005,232.0,430.0,1.2,7.88,31.9,49.15904776,164,731,2.1,7.3,32.7,62.10496832
320,257.0,288.0,2.5,18.68,28.6,40.34190348,211.0,490.0,1.6,9.88,29.8,47.47147412,196.0,533.0,0.9,8.4,31.2,48.50271618,156,670,2.2,7.53,32.2,52.63002831
321,130.0,634.0,2.5,18.68,28.6,42.96881812,110.0,730.0,1.6,9.88,29.8,45.78276555,125.0,657.0,0.9,8.4,31.2,43.81193125,115,717,2.2,7.53,32.2,45.87537227
322,135.0,476.0,1.3,25.18,26.8,31.80506022,133.0,493.0,1.7,11.52,28.6,32.36734116,93.0,678.0,1.1,10.8,29.6,36.21349664,160,349,2.1,8.89,30.5,29.17690679
323,86.0,82.0,1.0,27.18,25.5,10.69565983,125.0,282.0,1.8,12.42,27.3,20.73415833,86.0,565.0,1.1,11.91,27.9,26.1755295,96,165,1.7,9.75,28.9,14.35416483
324,52.0,16.0,0.7,37.29,24.3,5.254077645,90.0,151.0,1.9,20.64,25.9,11.91528794,64.0,488.0,1.1,20.84,26.2,17.45067912,22,0,1.3,18.95,27.3,2.064033861
325,28.0,6.0,0.6,40.8,22.8,2.720906502,49.0,250.0,2.1,23.69,23.6,8.25647126,47.0,352.0,1.0,23.33,24.3,9.569927139,11,0,1.4,20.94,25.6,1.032036217
326,11.0,1.0,0.6,44.59,21.3,1.032085001,23.0,191.0,2.3,27.87,21.2,3.377736445,24.0,191.0,1.0,27.02,22.4,3.471516664,5,0,1.5,23.62,23.9,0.4691161379999999
327,0.0,0.0,1.6,47.47,20.3,0.0,2.0,17.0,2.4,29.63,20.2,0.187654087,2.0,14.0,0.8,28.54,21.5,0.187651406,0,0,1.5,24.48,23.3,0.0
328,0.0,0.0,2.6,50.98,19.3,0.0,0.0,0.0,2.6,28.51,19.1,0.0,0.0,0.0,0.6,30.2,20.6,0.0,0,0,1.5,24.94,22.6,0.0
329,0.0,0.0,2.6,52.92,18.7,0.0,0.0,0.0,2.6,29.41,18.6,0.0,0.0,0.0,0.7,31.53,19.9,0.0,0,0,1.3,26.18,21.8,0.0
330,0.0,0.0,2.6,52.99,18.2,0.0,0.0,0.0,2.6,28.44,18.0,0.0,0.0,0.0,0.7,31.36,19.2,0.0,0,0,1.2,27.21,21.0,0.0
331,0.0,0.0,1.7,55.37,17.5,0.0,0.0,0.0,2.6,29.35,17.5,0.0,0.0,0.0,1.1,32.75,18.5,0.0,0,0,1.2,29.26,19.8,0.0
332,0.0,0.0,0.8,55.44,16.9,0.0,0.0,0.0,2.6,28.9,16.9,0.0,0.0,0.0,1.5,30.56,17.8,0.0,0,0,1.3,30.43,18.5,0.0
333,0.0,0.0,0.6,57.59,16.3,0.0,0.0,0.0,2.6,29.64,16.5,0.0,0.0,0.0,1.8,31.53,17.3,0.0,0,0,1.5,31.2,18.1,0.0
334,0.0,0.0,0.3,56.83,15.8,0.0,0.0,0.0,2.6,29.18,16.0,0.0,0.0,0.0,2.1,28.26,16.7,0.0,0,0,1.8,28.83,17.7,0.0
335,0.0,0.0,0.5,58.3,15.4,0.0,0.0,0.0,2.6,29.93,15.6,0.0,0.0,0.0,2.1,28.98,16.3,0.0,0,0,2.1,29.37,17.4,0.0
288,0.0,0.0,1.6,39.9,17.9,0.0,0.0,0.0,1.5,38.76,19.5,0.0,0.0,0.0,0.5,64.92,18.3,0.0,0,0,2.9,77.26,16.9,0.0
289,0.0,0.0,1.6,41.43,17.3,0.0,0.0,0.0,1.5,39.74,19.1,0.0,0.0,0.0,0.6,65.73,18.1,0.0,0,0,2.8,78.74,16.6,0.0
290,0.0,0.0,1.6,40.86,16.6,0.0,0.0,0.0,1.5,40.52,18.7,0.0,0.0,0.0,0.7,68.33,17.8,0.0,0,0,2.8,79.47,16.3,0.0
291,0.0,0.0,1.7,41.86,16.2,0.0,0.0,0.0,1.6,41.81,18.2,0.0,0.0,0.0,0.7,69.63,17.5,0.0,0,0,2.6,80.48,16.1,0.0
292,0.0,0.0,1.9,39.25,15.8,0.0,0.0,0.0,1.6,43.52,17.7,0.0,0.0,0.0,0.7,71.15,17.3,0.0,0,0,2.5,80.96,15.8,0.0
293,0.0,0.0,2.0,39.76,15.6,0.0,0.0,0.0,1.6,44.07,17.5,0.0,0.0,0.0,0.7,72.05,17.1,0.0,0,0,2.4,82.53,15.5,0.0
294,0.0,0.0,2.1,36.75,15.4,0.0,0.0,0.0,1.7,45.55,17.3,0.0,0.0,0.0,0.6,73.19,16.9,0.0,0,0,2.2,81.72,15.3,0.0
295,0.0,0.0,2.2,36.75,15.4,0.0,0.0,0.0,1.6,46.12,17.1,0.0,0.0,0.0,0.6,73.66,16.8,0.0,0,0,2.2,83.31,15.0,0.0
296,0.0,0.0,2.2,33.66,15.5,0.0,0.0,0.0,1.6,47.96,16.8,0.0,0.0,0.0,0.6,73.49,16.7,0.0,0,0,2.2,81.91,14.8,0.0
297,0.0,0.0,2.5,30.8,16.9,0.0,0.0,0.0,1.9,45.03,17.8,0.0,0.0,0.0,0.5,70.76,17.3,0.0,0,0,2.5,78.82,15.4,0.0
298,20.0,253.0,2.8,27.28,18.3,3.190186113,18.0,25.0,2.1,43.05,18.8,1.782741265,20.0,97.0,0.4,71.64,17.9,2.345735397,20,172,2.8,75.13,16.0,2.627278514
299,36.0,506.0,3.1,23.81,20.5,10.13328731,50.0,262.0,2.5,38.99,20.4,8.162934858,49.0,276.0,0.9,66.89,19.0,8.16306048,41,400,2.8,69.19,17.3,9.007683332
300,47.0,650.0,3.5,18.98,22.8,18.67104807,70.0,456.0,2.9,34.7,22.0,16.51323296,71.0,423.0,1.3,64.98,20.2,15.85677039,56,554,2.8,63.72,18.7,17.17063211
301,56.0,742.0,3.1,16.54,25.1,27.95895302,85.0,576.0,2.3,30.39,24.2,25.51983376,88.0,530.0,1.8,61.12,21.2,24.39476321,66,660,2.4,55.28,21.0,26.177515
302,62.0,806.0,2.7,13.51,27.4,37.43402751,94.0,671.0,1.8,21.75,26.4,34.99510215,103.0,609.0,2.4,55.53,22.3,33.40165651,75,736,1.9,42.49,23.4,35.55919872
303,68.0,851.0,2.6,12.38,28.9,46.81521731,103.0,735.0,1.3,19.93,27.9,44.47025441,116.0,665.0,2.5,51.96,23.4,42.31450824,82,791,1.2,38.39,25.1,44.9407332
304,74.0,884.0,2.5,10.53,30.4,55.8208316,142.0,680.0,0.8,14.92,29.4,50.84911485,128.0,706.0,2.7,46.62,24.5,50.94567659,88,834,0.6,29.55,26.7,54.13433606
305,78.0,910.0,2.3,10.06,31.2,64.35756924,139.0,762.0,1.1,14.25,30.2,60.69942429,152.0,707.0,2.8,44.45,25.3,58.45097125,92,867,0.9,27.88,27.7,62.67129802
306,83.0,929.0,2.1,9.85,32.0,72.14363772,119.0,853.0,1.3,12.97,30.9,70.26819,289.0,458.0,2.8,42.16,26.1,58.82574105,95,893,1.3,24.69,28.7,70.55134433
307,87.0,943.0,1.8,9.47,32.7,79.08532975,215.0,477.0,1.7,12.54,31.5,56.00778734,291.0,514.0,2.9,41.18,26.5,65.86202334,98,912,1.6,23.55,29.5,77.49321529999999
308,101.0,936.0,1.5,9.31,33.4,84.52590005,98.0,2.0,2.1,12.07,32.1,9.381477036,193.0,748.0,3.0,40.21,27.0,77.96444524,100,927,2.0,21.87,30.3,83.49679789
309,171.0,736.0,1.3,9.05,33.9,78.05234435,187.0,15.0,2.5,11.8,32.5,18.76287156,188.0,779.0,3.0,39.74,27.2,83.12436415,101,938,2.3,21.13,30.9,88.28086354
310,273.0,576.0,1.1,8.74,34.5,75.80033441,449.0,225.0,2.8,11.69,32.9,61.72957598,199.0,776.0,3.1,39.46,27.3,86.22032356,103,945,2.5,20.14,31.5,91.84526601
311,271.0,55.0,1.2,8.6,34.8,30.30127136,422.0,423.0,3.1,11.56,33.1,77.20870719,245.0,711.0,3.2,39.46,27.3,86.22032356,106,946,2.7,19.69,31.9,94.00260659
312,155.0,7.0,1.3,8.29,35.1,15.19749155,271.0,703.0,3.3,11.73,33.2,88.56007224,241.0,729.0,3.2,39.42,27.2,88.00299501,108,944,2.8,19.3,32.2,94.7528139
313,230.0,18.0,1.5,8.25,35.2,23.17145856,185.0,827.0,3.5,11.73,33.2,91.28066768,323.0,585.0,3.3,39.65,27.1,82.56153597,110,937,2.9,19.08,32.4,94.00208987
314,361.0,33.0,1.6,8.05,35.2,36.77413666,176.0,843.0,3.7,11.99,33.2,90.62397223,273.0,152.0,3.5,40.22,27.0,38.93531261,112,927,3.0,19.17,32.5,91.93807066
315,297.0,25.0,1.6,8.14,35.0,30.0197694,145.0,873.0,3.9,12.14,33.0,88.09119776,101.0,2.0,3.6,40.93,26.7,9.663494998,114,914,3.0,19.14,32.5,88.56075378
316,394.0,304.0,1.6,8.33,34.7,61.82216651,149.0,849.0,4.1,12.67,32.8,83.30687498,77.0,0.0,3.7,41.09,26.4,7.224189987999999,203,680,3.1,19.69,32.4,74.48868199
317,386.0,330.0,1.3,8.66,34.0,61.63501666,170.0,784.0,4.2,12.96,32.4,76.27115675,69.0,0.0,3.9,41.83,26.1,6.473646144,253,93,3.0,20.03,32.1,30.86505945
318,350.0,228.0,1.1,9.38,33.2,49.06453155,290.0,444.0,4.4,14.06,31.9,58.91580533,59.0,0.0,4.1,41.25,25.8,5.535454812999999,200,626,3.0,21.02,31.8,63.41899393
319,303.0,72.0,0.9,9.81,32.4,33.11650472,261.0,466.0,4.4,14.62,31.2,54.78836798,46.0,0.0,4.0,41.99,25.5,4.315792562,111,820,2.9,21.62,31.3,63.60697372
320,270.0,209.0,0.7,11.0,31.6,37.43229913,198.0,245.0,4.3,16.28,30.4,32.74196677,39.0,0.0,4.0,42.23,25.1,3.65905761,107,781,2.8,22.83,30.9,55.16381271
321,217.0,280.0,0.7,11.0,31.6,34.43020998,108.0,33.0,4.3,16.28,30.4,11.82088199,31.0,0.0,4.0,42.23,25.1,2.90848169,100,740,2.8,22.83,30.9,46.43892397
322,134.0,7.0,1.0,13.95,29.7,12.85296266,172.0,138.0,4.0,19.62,28.6,21.95350096,114.0,285.0,3.4,45.09,24.2,22.61132329,99,660,2.6,25.78,29.5,36.96407606
323,113.0,48.0,0.9,15.12,28.3,12.19642965,131.0,304.0,3.7,20.79,27.6,22.42283936,115.0,464.0,2.9,47.59,23.3,26.27067701,93,557,2.2,27.5,28.4,27.30120866
324,72.0,124.0,0.8,23.55,26.9,9.851114019,95.0,276.0,3.3,24.84,26.5,15.76185174,92.0,373.0,2.4,54.3,22.3,17.82672679,77,442,1.8,34.08,27.3,18.10720615
325,63.0,134.0,0.8,25.73,25.4,8.068664529,60.0,197.0,2.7,27.14,25.0,8.819276754,63.0,261.0,2.2,58.06,21.2,10.13320933,54,369,1.8,37.0,25.9,10.97707629
326,28.0,47.0,0.8,30.5,23.8,3.002346585,29.0,81.0,2.2,34.58,23.5,3.377651047,31.0,124.0,2.0,64.61,20.0,3.84691725,30,198,1.8,43.32,24.4,4.31584475
327,3.0,1.0,0.8,31.85,23.1,0.281472158,3.0,1.0,2.1,36.33,22.7,0.281473396,3.0,12.0,2.2,66.23,19.6,0.281482988,4,22,2.1,45.17,23.7,0.375293736
328,0.0,0.0,0.8,33.37,22.5,0.0,0.0,0.0,1.9,42.44,21.9,0.0,0.0,0.0,2.4,68.28,19.1,0.0,0,0,2.3,45.94,23.0,0.0
329,0.0,0.0,0.8,34.39,22.0,0.0,0.0,0.0,1.5,44.07,21.3,0.0,0.0,0.0,2.6,69.57,18.8,0.0,0,0,2.6,47.93,22.3,0.0
330,0.0,0.0,0.8,35.8,21.5,0.0,0.0,0.0,1.1,50.38,20.6,0.0,0.0,0.0,2.8,71.38,18.5,0.0,0,0,2.8,49.78,21.6,0.0
331,0.0,0.0,0.8,37.13,20.9,0.0,0.0,0.0,0.8,51.64,20.2,0.0,0.0,0.0,2.9,72.73,18.2,0.0,0,0,3.0,51.01,21.2,0.0
332,0.0,0.0,0.9,38.89,20.3,0.0,0.0,0.0,0.5,55.68,19.8,0.0,0.0,0.0,2.9,73.78,17.9,0.0,0,0,3.1,53.07,20.7,0.0
333,0.0,0.0,1.0,39.42,20.1,0.0,0.0,0.0,0.4,57.14,19.4,0.0,0.0,0.0,3.0,74.71,17.7,0.0,0,0,3.2,54.39,20.3,0.0
334,0.0,0.0,1.2,38.9,19.8,0.0,0.0,0.0,0.3,59.97,19.1,0.0,0.0,0.0,3.0,75.47,17.4,0.0,0,0,3.2,56.24,19.9,0.0
335,0.0,0.0,1.3,39.14,19.7,0.0,0.0,0.0,0.4,61.48,18.7,0.0,0.0,0.0,3.0,76.42,17.2,0.0,0,0,3.2,57.65,19.5,0.0
288,0.0,0.0,3.1,50.29,16.0,0.0,0.0,0.0,1.2,52.05,13.1,0.0,0.0,0.0,1.7,47.05,13.7,0.0,0,0,2.9,52.29,14.5,0.0
289,0.0,0.0,3.3,50.94,15.8,0.0,0.0,0.0,1.1,52.11,13.1,0.0,0.0,0.0,1.6,48.23,13.3,0.0,0,0,2.9,53.66,14.1,0.0
290,0.0,0.0,3.5,52.18,15.7,0.0,0.0,0.0,1.0,51.86,13.0,0.0,0.0,0.0,1.5,48.12,12.9,0.0,0,0,2.8,52.5,13.8,0.0
291,0.0,0.0,3.5,52.85,15.5,0.0,0.0,0.0,0.8,52.2,12.9,0.0,0.0,0.0,1.5,49.07,12.6,0.0,0,0,3.2,52.17,13.9,0.0
292,0.0,0.0,3.4,54.79,15.2,0.0,0.0,0.0,0.7,52.69,12.8,0.0,0.0,0.0,1.5,48.61,12.3,0.0,0,0,3.6,50.21,14.1,0.0
293,0.0,0.0,3.3,55.14,15.1,0.0,0.0,0.0,0.5,54.45,12.3,0.0,0.0,0.0,1.6,49.58,12.0,0.0,0,0,4.1,49.56,14.3,0.0
294,0.0,0.0,3.2,55.84,15.0,0.0,0.0,0.0,0.4,56.31,11.8,0.0,0.0,0.0,1.7,48.86,11.8,0.0,0,0,4.7,49.32,14.5,0.0
295,0.0,0.0,3.0,55.84,15.0,0.0,0.0,0.0,0.5,57.81,11.4,0.0,0.0,0.0,1.8,49.51,11.6,0.0,0,0,5.0,49.96,14.3,0.0
296,0.0,0.0,2.9,55.8,15.1,0.0,0.0,0.0,0.5,59.94,10.9,0.0,0.0,0.0,2.0,49.52,11.4,0.0,0,0,5.3,53.32,14.1,0.0
297,0.0,0.0,2.7,55.44,15.2,0.0,0.0,0.0,0.6,61.14,10.6,0.0,0.0,0.0,2.1,49.85,11.3,0.0,0,0,4.9,54.02,13.9,0.0
298,0.0,0.0,2.5,56.12,15.2,0.0,0.0,0.0,0.6,61.99,10.4,0.0,0.0,0.0,2.3,50.61,11.2,0.0,0,0,4.5,55.32,13.8,0.0
299,0.0,0.0,2.5,54.01,15.8,0.0,0.0,0.0,0.8,58.08,11.4,0.0,0.0,0.0,2.7,47.08,12.3,0.0,0,0,4.3,54.89,13.9,0.0
300,12.0,0.0,2.4,53.7,16.3,1.125972793,18.0,220.0,0.9,56.43,12.3,2.533550173,17.0,248.0,3.1,45.57,13.4,2.533519541,18,227,4.1,53.14,14.0,2.439669395
301,43.0,0.0,2.6,49.84,17.5,4.034682623,35.0,522.0,1.3,49.23,14.4,10.13396678,32.0,563.0,3.2,40.06,15.4,10.22768738,33,557,4.2,47.94,15.6,10.04000132
302,80.0,4.0,2.7,47.61,18.6,7.600124207999999,46.0,676.0,1.6,40.26,16.5,19.32915712,42.0,713.0,3.3,36.97,17.5,19.61043414,42,733,4.3,41.3,17.2,19.79815909
303,79.0,0.0,3.1,43.92,19.9,7.412360897999999,54.0,770.0,1.9,36.17,18.2,28.9931939,50.0,803.0,2.8,32.03,19.8,29.36799381,48,829,4.6,36.21,19.3,29.74346711
304,107.0,4.0,3.5,39.92,21.1,10.22704659,61.0,832.0,2.2,30.37,19.9,38.46921479,55.0,861.0,2.3,28.68,22.1,38.84358482,52,891,4.9,25.94,21.5,39.50062094
305,199.0,39.0,3.6,37.11,22.3,20.54764825,65.0,876.0,2.4,28.21,21.1,47.38218832,60.0,902.0,1.7,26.35,23.5,47.8500565,56,932,4.9,23.97,22.8,48.60101959
306,271.0,130.0,3.7,31.42,23.6,32.46294382,69.0,907.0,2.6,25.3,22.3,55.54432768,64.0,931.0,1.1,23.45,24.8,56.01191274,59,958,4.9,19.44,24.0,56.76299032
307,310.0,130.0,3.5,29.6,24.6,36.96606724,73.0,930.0,2.8,23.81,23.3,62.76815328,66.0,952.0,0.9,22.1,25.8,63.14171338,62,978,4.8,18.42,24.9,63.98673785
308,342.0,134.0,3.2,24.6,25.6,40.90616279,76.0,944.0,3.0,22.39,24.3,68.67830064,69.0,967.0,0.7,20.15,26.7,69.14559042,65,991,4.8,16.7,25.9,69.99058901
309,295.0,466.0,3.0,23.6,26.3,60.0452815,76.0,959.0,3.1,21.33,25.1,73.46261816,71.0,978.0,1.2,19.32,27.4,73.92985885,66,1001,4.7,16.02,26.6,74.68107257
310,126.0,867.0,2.8,20.92,27.0,74.58692415,115.0,884.0,3.2,20.5,25.9,74.40018376,70.0,986.0,1.7,18.34,28.0,77.21303618,66,1009,4.6,14.75,27.4,78.05792203
311,125.0,881.0,2.8,20.44,27.4,76.93208662,108.0,909.0,3.3,19.79,26.5,77.02666832,72.0,989.0,2.1,17.81,28.5,79.18279992,67,1011,4.6,14.33,27.9,79.93387502
312,80.0,970.0,2.8,19.47,27.7,79.65259284,86.0,958.0,3.4,19.35,27.0,78.99646558,72.0,988.0,2.5,17.13,29.0,79.46381858,67,1011,4.7,13.24,28.4,80.30870999999999
313,227.0,575.0,2.8,19.36,27.8,63.60942118,152.0,509.0,3.5,19.12,27.2,51.50708343,73.0,983.0,2.8,16.93,29.2,78.33783073,68,1008,4.9,13.08,28.6,79.27653125
314,305.0,134.0,2.9,19.25,27.9,38.18437457,271.0,227.0,3.6,18.95,27.5,41.56204501,72.0,975.0,3.2,16.65,29.4,75.71076695,93,944,5.0,12.14,28.8,75.05453912
315,266.0,144.0,3.0,19.37,27.8,34.80692516,199.0,86.0,3.5,18.93,27.5,24.48689333,129.0,831.0,3.5,16.75,29.3,68.11161986,95,923,5.2,12.21,28.7,70.73898089
316,273.0,164.0,3.1,19.69,27.7,36.12043374,255.0,122.0,3.4,19.37,27.4,31.71103082,189.0,642.0,3.8,16.74,29.3,58.16694809,257,436,5.4,11.42,28.6,51.41247234
317,206.0,476.0,3.1,20.04,27.4,47.19126777,200.0,503.0,3.3,19.59,27.2,47.94193012,167.0,631.0,3.9,17.1,28.9,51.9752112,149,686,5.5,11.62,28.3,53.195197
318,153.0,576.0,3.2,20.58,27.1,44.37682558,73.0,877.0,3.1,20.29,26.9,52.16399423,88.0,821.0,4.0,17.67,28.5,50.28670706,65,917,5.6,10.85,27.9,52.63251629999999
319,169.0,331.0,3.1,21.19,26.6,30.67928484,77.0,803.0,3.0,20.89,26.4,42.87603668,180.0,247.0,4.0,18.3,27.9,27.77045423,54,909,5.5,11.37,27.1,44.56446544
320,138.0,344.0,3.0,22.14,26.1,25.70694266,102.0,536.0,2.9,21.92,25.9,29.08456112,143.0,306.0,4.0,19.46,27.3,24.39312745,49,864,5.5,11.01,26.4,35.2765641
321,82.0,398.0,3.0,22.14,26.1,19.0456546,56.0,698.0,2.9,21.92,25.9,24.76878753,104.0,149.0,4.0,19.46,27.3,13.8853187,45,793,5.5,11.01,26.4,25.51921658
322,41.0,640.0,1.6,30.81,23.4,16.32533134,46.0,596.0,2.1,30.18,23.4,15.57474139,42.0,483.0,2.6,26.86,24.3,12.85372567,38,678,4.1,13.8,23.3,15.66858236
323,30.0,461.0,1.4,34.99,21.3,7.506072737,31.0,403.0,2.2,33.29,21.8,6.849253727000001,30.0,275.0,2.4,29.56,22.7,5.347994521,26,472,3.6,15.76,21.1,6.567828083999999
324,11.0,117.0,1.1,40.04,19.2,1.125936901,9.0,80.0,2.3,36.49,20.2,0.938270437,2.0,0.0,2.1,33.89,21.1,0.187652231,7,80,3.1,19.83,19.0,0.65679797
325,0.0,0.0,1.2,42.14,18.4,0.0,0.0,0.0,2.4,38.1,19.5,0.0,0.0,0.0,2.2,35.16,20.5,0.0,0,0,3.2,20.84,18.2,0.0
326,0.0,0.0,1.3,42.52,17.5,0.0,0.0,0.0,2.6,38.92,18.7,0.0,0.0,0.0,2.3,36.15,19.9,0.0,0,0,3.3,22.07,17.4,0.0
327,0.0,0.0,1.4,43.88,17.0,0.0,0.0,0.0,2.6,40.16,18.2,0.0,0.0,0.0,2.5,37.75,19.2,0.0,0,0,3.1,23.36,16.5,0.0
328,0.0,0.0,1.5,44.06,16.4,0.0,0.0,0.0,2.6,40.61,17.6,0.0,0.0,0.0,2.6,40.39,18.5,0.0,0,0,2.8,25.67,15.6,0.0
329,0.0,0.0,1.4,45.84,15.8,0.0,0.0,0.0,2.4,42.17,17.0,0.0,0.0,0.0,2.8,42.2,17.8,0.0,0,0,2.4,27.4,14.6,0.0
330,0.0,0.0,1.4,46.64,15.3,0.0,0.0,0.0,2.3,42.31,16.5,0.0,0.0,0.0,2.9,45.24,17.2,0.0,0,0,2.0,30.78,13.6,0.0
331,0.0,0.0,1.3,47.85,14.9,0.0,0.0,0.0,2.1,43.67,16.0,0.0,0.0,0.0,3.1,46.69,16.7,0.0,0,0,1.7,32.42,12.8,0.0
332,0.0,0.0,1.3,48.9,14.4,0.0,0.0,0.0,2.0,44.05,15.5,0.0,0.0,0.0,3.2,49.11,16.2,0.0,0,0,1.4,34.98,12.1,0.0
333,0.0,0.0,1.3,50.18,14.0,0.0,0.0,0.0,1.9,45.49,15.0,0.0,0.0,0.0,3.1,50.7,15.7,0.0,0,0,1.3,35.91,11.7,0.0
334,0.0,0.0,1.2,50.56,13.7,0.0,0.0,0.0,1.8,45.81,14.5,0.0,0.0,0.0,3.0,51.6,15.3,0.0,0,0,1.2,37.48,11.2,0.0
335,0.0,0.0,1.2,51.55,13.4,0.0,0.0,0.0,1.8,47.01,14.1,0.0,0.0,0.0,3.0,52.94,14.9,0.0,0,0,1.0,38.23,10.9,0.0
288,0.0,0.0,1.1,72.26,-5.5,0.0,0.0,0.0,1.0,64.68,-9.1,0.0,0.0,0.0,2.1,32.49,-8.7,0.0,0,0,1.1,58.07,-6.7,0.0
289,0.0,0.0,1.0,72.81,-5.6,0.0,0.0,0.0,1.1,64.68,-9.1,0.0,0.0,0.0,2.1,32.49,-8.7,0.0,0,0,1.1,59.88,-7.1,0.0
290,0.0,0.0,0.9,73.24,-5.7,0.0,0.0,0.0,1.1,61.53,-9.2,0.0,0.0,0.0,2.1,30.25,-8.7,0.0,0,0,1.1,60.88,-7.4,0.0
291,0.0,0.0,0.9,73.8,-5.8,0.0,0.0,0.0,1.1,61.53,-9.2,0.0,0.0,0.0,2.0,29.55,-8.4,0.0,0,0,1.0,62.31,-7.7,0.0
292,0.0,0.0,0.8,73.78,-5.9,0.0,0.0,0.0,1.1,59.06,-9.3,0.0,0.0,0.0,1.9,27.22,-8.1,0.0,0,0,1.0,63.87,-8.0,0.0
293,0.0,0.0,0.8,73.78,-5.9,0.0,0.0,0.0,1.1,58.6,-9.2,0.0,0.0,0.0,1.7,26.6,-7.8,0.0,0,0,0.9,64.87,-8.2,0.0
294,0.0,0.0,0.8,73.46,-6.0,0.0,0.0,0.0,1.1,56.55,-9.1,0.0,0.0,0.0,1.6,25.19,-7.5,0.0,0,0,0.8,65.87,-8.3,0.0
295,0.0,0.0,0.8,73.55,-6.0,0.0,0.0,0.0,1.1,56.11,-9.0,0.0,0.0,0.0,1.5,24.05,-6.9,0.0,0,0,0.9,67.42,-8.6,0.0
296,0.0,0.0,0.8,72.58,-6.0,0.0,0.0,0.0,1.1,54.7,-8.9,0.0,0.0,0.0,1.4,23.99,-6.3,0.0,0,0,0.9,69.1,-8.8,0.0
297,0.0,0.0,0.9,72.58,-6.0,0.0,0.0,0.0,1.1,54.7,-8.9,0.0,0.0,0.0,1.4,23.09,-5.8,0.0,0,0,1.0,70.74,-9.1,0.0
