,Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,SEASON
14221,296,6,30,0,0,1.7,82.83,1,0.0,2.0
14222,296,7,0,30,513,2.0,84.38,3,8.164496154,2.0
14223,296,7,30,42,688,2.3,73.18,5,17.07937515,2.0
14224,296,8,0,50,795,2.6,67.22,7,26.18154355,2.0
14225,296,8,30,56,860,2.5,58.56,8,34.81450143,2.0
14226,296,9,0,61,904,2.4,43.81,10,42.69609151,2.0
14227,296,9,30,81,831,2.5,40.97,11,46.35524699,2.0
14228,296,10,0,142,687,2.6,32.33,13,48.5124208,2.0
14229,296,10,30,207,525,2.4,32.32,13,48.13708292,2.0
14230,296,11,0,209,569,2.3,28.13,14,52.07755823,2.0
14231,296,11,30,173,696,2.2,28.12,14,56.86306358,2.0
14232,296,12,0,231,513,2.1,25.79,15,51.51399137,2.0
14233,296,12,30,213,554,2.1,25.78,15,51.51399137,2.0
14234,296,13,0,69,960,2.2,24.15,16,58.92610381,2.0
14235,296,13,30,67,943,2.3,24.14,15,54.42279599,2.0
14236,296,14,0,63,923,2.4,24.25,15,48.79285158,2.0
14237,296,14,30,59,891,2.5,25.88,15,41.84925347,2.0
14238,296,15,0,55,844,2.6,26.44,15,34.0611637,2.0
14239,296,15,30,48,777,2.3,28.23,13,25.42914127,2.0
14240,296,16,0,40,672,2.0,38.21,12,16.51504818,2.0
14241,296,16,30,28,497,1.9,46.73,10,7.788517791,2.0
14242,296,17,0,0,0,1.9,53.99,8,0.0,2.0
14243,296,17,30,0,0,2.2,57.88,7,0.0,2.0
14244,296,18,0,0,0,2.6,57.08,7,0.0,2.0
14245,296,18,30,0,0,2.8,61.22,6,0.0,2.0
14246,296,19,0,0,0,3.0,61.43,6,0.0,2.0
14247,296,19,30,0,0,2.8,65.91,5,0.0,2.0
14248,296,20,0,0,0,2.7,65.14,5,0.0,2.0
14249,296,20,30,0,0,2.6,65.13,4,0.0,2.0
14250,296,21,0,0,0,2.5,63.24,4,0.0,2.0
14251,296,21,30,0,0,2.5,67.87,4,0.0,2.0
14252,296,22,0,0,0,2.5,65.55,4,0.0,2.0
14253,296,22,30,0,0,2.4,65.53,3,0.0,2.0
14254,296,23,0,0,0,2.3,63.06,3,0.0,2.0
14255,296,23,30,0,0,2.1,67.73,3,0.0,2.0
14256,297,0,0,0,0,2.0,64.9,3,0.0,2.0
14257,297,0,30,0,0,1.9,64.9,3,0.0,2.0
14258,297,1,0,0,0,1.9,62.16,3,0.0,2.0
14259,297,1,30,0,0,1.8,62.16,3,0.0,2.0
14260,297,2,0,0,0,1.7,60.17,3,0.0,2.0
14261,297,2,30,0,0,1.6,60.17,3,0.0,2.0
14262,297,3,0,0,0,1.6,59.3,3,0.0,2.0
14263,297,3,30,0,0,1.6,59.31,3,0.0,2.0
14264,297,4,0,0,0,1.6,56.08,3,0.0,2.0
14265,297,4,30,0,0,1.5,56.09,3,0.0,2.0
14266,297,5,0,0,0,1.5,57.84,4,0.0,2.0
14267,297,5,30,0,0,1.5,57.84,4,0.0,2.0
14268,297,6,0,0,0,1.5,54.52,4,0.0,2.0
14269,297,6,30,0,0,1.3,50.81,5,0.0,2.0
14270,297,7,0,12,0,1.2,53.48,6,1.126100271,2.0
14271,297,7,30,26,0,1.5,46.59,8,2.439830289,2.0
14272,297,8,0,110,36,1.9,40.48,10,11.26050765,2.0
14273,297,8,30,133,383,1.8,37.85,12,25.52325627,2.0
14274,297,9,0,184,288,1.7,29.01,14,28.90069898,2.0
14275,297,9,30,66,922,1.6,27.17,15,48.69901917,2.0
14276,297,10,0,67,949,1.5,22.76,16,54.42219779,2.0
14277,297,10,30,69,964,1.6,21.33,17,58.73779542,2.0
14278,297,11,0,70,973,1.7,18.96,18,61.73968779,2.0
14279,297,11,30,71,977,1.9,18.95,18,63.14712748,2.0
14280,297,12,0,73,972,2.2,17.74,19,62.9587768,2.0
14281,297,12,30,72,966,2.4,17.74,19,61.4575243,2.0
14282,297,13,0,209,509,2.6,18.12,19,47.28945381,2.0
14283,297,13,30,191,509,2.8,18.12,18,43.72445974,2.0
14284,297,14,0,137,621,3.0,18.5,18,41.47255624,2.0
14285,297,14,30,65,871,3.0,19.71,17,41.19152107,2.0
14286,297,15,0,62,811,3.1,22.1,17,33.21594182,2.0
14287,297,15,30,93,410,2.7,25.15,15,19.51714063,2.0
14288,297,16,0,61,378,2.3,35.52,14,12.66751416,2.0
14289,297,16,30,36,243,1.9,40.55,11,5.817865007000001,2.0
14290,297,17,0,0,0,1.6,48.29,9,0.0,2.0
14291,297,17,30,0,0,1.5,51.71,8,0.0,2.0
14292,297,18,0,0,0,1.4,51.99,8,0.0,2.0
14293,297,18,30,0,0,1.2,55.68,8,0.0,2.0
14294,297,19,0,0,0,1.2,56.19,8,0.0,2.0
14295,297,19,30,0,0,1.2,56.18,8,0.0,2.0
14296,297,20,0,0,0,1.2,58.45,8,0.0,2.0
14297,297,20,30,0,0,1.2,58.43,7,0.0,2.0
14298,297,21,0,0,0,1.3,58.86,7,0.0,2.0
14299,297,21,30,0,0,1.3,63.07,7,0.0,2.0
14300,297,22,0,0,0,1.4,61.71,7,0.0,2.0
14301,297,22,30,0,0,1.3,61.69,7,0.0,2.0
14302,297,23,0,0,0,1.3,61.51,7,0.0,2.0
14303,297,23,30,0,0,1.2,61.5,7,0.0,2.0
14304,298,0,0,0,0,1.2,61.43,7,0.0,2.0
14305,298,0,30,0,0,1.2,61.42,7,0.0,2.0
14306,298,1,0,0,0,1.2,62.18,7,0.0,2.0
14307,298,1,30,0,0,1.2,62.16,7,0.0,2.0
14308,298,2,0,0,0,1.2,63.15,7,0.0,2.0
14309,298,2,30,0,0,1.1,63.13,7,0.0,2.0
14310,298,3,0,0,0,1.1,63.85,7,0.0,2.0
14311,298,3,30,0,0,1.1,63.84,7,0.0,2.0
14312,298,4,0,0,0,1.1,64.48,7,0.0,2.0
14313,298,4,30,0,0,1.1,64.47,7,0.0,2.0
14314,298,5,0,0,0,1.1,64.77,7,0.0,2.0
14315,298,5,30,0,0,1.1,64.76,7,0.0,2.0
14316,298,6,0,0,0,1.2,64.73,7,0.0,2.0
14317,298,6,30,0,0,1.2,64.72,7,0.0,2.0
14318,298,7,0,17,0,1.4,64.73,8,1.5952736509999998,2.0
14319,298,7,30,39,0,1.6,60.44,9,3.65970521,2.0
14320,298,8,0,111,52,1.9,63.78,10,11.82353303,2.0
14321,298,8,30,155,120,2.0,59.6,11,18.57963341,2.0
14322,298,9,0,182,287,2.3,53.89,12,28.61982781,2.0
14323,298,9,30,227,184,2.4,50.41,13,29.74552687,2.0
14324,298,10,0,229,369,2.5,45.66,14,40.06687813,2.0
14325,298,10,30,222,465,2.6,45.65,14,45.97838474,2.0
14326,298,11,0,114,836,2.8,43.07,15,57.61309782,2.0
14327,298,11,30,184,659,3.0,43.05,15,55.07962284,2.0
14328,298,12,0,287,306,3.4,43.99,15,44.57039327,2.0
14329,298,12,30,229,24,3.6,43.98,14,22.89535893,2.0
14330,298,13,0,279,164,3.8,45.55,14,34.99987247,2.0
14331,298,13,30,256,162,3.5,48.63,13,32.18522308,2.0
14332,298,14,0,220,249,3.2,53.23,13,31.99755414,2.0
14333,298,14,30,190,112,2.6,56.89,12,22.33284924,2.0
14334,298,15,0,108,0,2.0,56.99,12,10.13423411,2.0
14335,298,15,30,98,350,1.4,60.94,11,18.29812381,2.0
14336,298,16,0,74,91,0.8,65.15,11,8.539124446,2.0
14337,298,16,30,36,45,0.6,74.62,9,3.8473824,2.0
14338,298,17,0,0,0,0.5,78.52,8,0.0,2.0
14339,298,17,30,0,0,0.6,84.16,7,0.0,2.0
14340,298,18,0,0,0,0.7,80.44,7,0.0,2.0
14341,298,18,30,0,0,0.9,86.26,6,0.0,2.0
14342,298,19,0,0,0,1.2,82.69,6,0.0,2.0
14343,298,19,30,0,0,1.4,88.72,5,0.0,2.0
14344,298,20,0,0,0,1.6,84.5,5,0.0,2.0
14345,298,20,30,0,0,1.7,84.5,5,0.0,2.0
14346,298,21,0,0,0,1.9,80.9,5,0.0,2.0
14347,298,21,30,0,0,2.0,86.86,4,0.0,2.0
14348,298,22,0,0,0,2.1,84.04,4,0.0,2.0
14349,298,22,30,0,0,2.2,84.02,4,0.0,2.0
14350,298,23,0,0,0,2.3,81.86,4,0.0,2.0
14351,298,23,30,0,0,2.4,81.84,3,0.0,2.0
14352,299,0,0,0,0,2.5,79.45,3,0.0,2.0
14353,299,0,30,0,0,2.5,79.44,3,0.0,2.0
14354,299,1,0,0,0,2.5,76.27,3,0.0,2.0
14355,299,1,30,0,0,2.4,81.91,3,0.0,2.0
14356,299,2,0,0,0,2.3,78.97,3,0.0,2.0
14357,299,2,30,0,0,2.1,78.95,3,0.0,2.0
14358,299,3,0,0,0,2.0,77.59,3,0.0,2.0
14359,299,3,30,0,0,1.9,77.57,3,0.0,2.0
14360,299,4,0,0,0,1.9,77.49,3,0.0,2.0
14361,299,4,30,0,0,1.8,77.47,2,0.0,2.0
14362,299,5,0,0,0,1.8,77.91,2,0.0,2.0
14363,299,5,30,0,0,1.8,83.73,2,0.0,2.0
14364,299,6,0,0,0,1.9,84.28,2,0.0,2.0
14365,299,6,30,0,0,2.2,72.99,3,0.0,2.0
14366,299,7,0,28,480,2.6,67.7,5,7.132046768,2.0
14367,299,7,30,41,665,3.2,63.13,7,15.76523052,2.0
14368,299,8,0,79,0,3.9,56.5,9,7.413249015,2.0
14369,299,8,30,57,840,3.8,52.77,10,33.21849757,2.0
14370,299,9,0,61,888,3.7,40.14,12,41.00611394,2.0
14371,299,9,30,141,597,3.7,40.12,12,40.34926543,2.0
14372,299,10,0,67,948,3.8,31.59,13,53.57948216,2.0
14373,299,10,30,70,964,3.8,31.58,13,57.98970223,2.0
14374,299,11,0,69,979,3.9,27.19,14,61.0855683,2.0
14375,299,11,30,217,543,4.0,27.17,14,51.32689072,2.0
14376,299,12,0,299,135,4.2,25.92,14,35.75053997,2.0
14377,299,12,30,272,330,4.4,25.92,13,43.91453178,2.0
14378,299,13,0,118,0,4.7,25.48,13,11.07246742,2.0
14379,299,13,30,19,0,4.9,27.23,12,1.7828745190000002,2.0
14380,299,14,0,170,493,5.1,27.33,12,38.19104891,2.0
14381,299,14,30,97,0,5.1,31.26,11,9.10214364,2.0
14382,299,15,0,71,0,5.1,35.31,10,6.662467026,2.0
14383,299,15,30,109,208,4.8,37.83,9,15.57720679,2.0
14384,299,16,0,66,265,4.5,43.45,8,10.88539667,2.0
14385,299,16,30,34,173,4.0,46.6,7,4.785873552,2.0
14386,299,17,0,0,0,3.6,51.89,6,0.0,2.0
14387,299,17,30,0,0,3.4,55.71,5,0.0,2.0
14388,299,18,0,0,0,3.2,60.94,4,0.0,2.0
14389,299,18,30,0,0,3.0,65.5,3,0.0,2.0
14390,299,19,0,0,0,2.8,65.81,3,0.0,2.0
14391,299,19,30,0,0,2.5,70.75,2,0.0,2.0
14392,299,20,0,0,0,2.2,70.36,2,0.0,2.0
14393,299,20,30,0,0,1.8,70.36,1,0.0,2.0
14394,299,21,0,0,0,1.5,69.32,1,0.0,2.0
14395,299,21,30,0,0,1.4,69.33,0,0.0,2.0
14396,299,22,0,0,0,1.3,73.22,0,0.0,2.0
14397,299,22,30,0,0,1.2,73.22,0,0.0,2.0
14398,299,23,0,0,0,1.1,72.37,0,0.0,2.0
14399,299,23,30,0,0,0.9,72.35,0,0.0,2.0
14400,300,0,0,0,0,0.8,77.14,0,0.0,2.0
14401,300,0,30,0,0,0.7,77.13,0,0.0,2.0
14402,300,1,0,0,0,0.6,76.14,0,0.0,2.0
14403,300,1,30,0,0,0.6,76.11,0,0.0,2.0
14404,300,2,0,0,0,0.7,74.86,-1,0.0,2.0
14405,300,2,30,0,0,0.9,74.83,-1,0.0,2.0
14406,300,3,0,0,0,1.2,78.13,-1,0.0,2.0
14407,300,3,30,0,0,1.2,78.1,-1,0.0,2.0
14408,300,4,0,0,0,1.4,74.2,-1,0.0,2.0
14409,300,4,30,0,0,1.5,74.18,-1,0.0,2.0
14410,300,5,0,0,0,1.7,69.85,-1,0.0,2.0
14411,300,5,30,0,0,1.7,69.83,-1,0.0,2.0
14412,300,6,0,0,0,1.8,64.9,-1,0.0,2.0
14413,300,6,30,0,0,2.0,56.01,0,0.0,2.0
14414,300,7,0,33,228,2.2,52.8,1,5.161576537,2.0
14415,300,7,30,62,317,2.8,45.73,3,11.44906357,2.0
14416,300,8,0,40,784,3.4,37.2,6,23.83578907,2.0
14417,300,8,30,47,858,3.6,34.68,7,32.65654894,2.0
14418,300,9,0,176,303,3.8,26.93,9,28.43309432,2.0
14419,300,9,30,219,222,3.8,25.15,10,30.59104578,2.0
14420,300,10,0,251,131,3.8,20.94,11,30.02769036,2.0
14421,300,10,30,270,112,3.7,20.93,12,31.34105733,2.0
14422,300,11,0,287,219,3.7,19.42,13,39.12897383,2.0
14423,300,11,30,287,280,3.7,18.17,13,42.78851815,2.0
14424,300,12,0,296,216,3.7,17.08,14,39.97304469,2.0
14425,300,12,30,285,110,3.6,17.08,14,32.84170339,2.0
14426,300,13,0,252,58,3.6,17.15,15,26.74223596,2.0
14427,300,13,30,190,17,3.5,18.31,14,18.67285421,2.0
14428,300,14,0,72,0,3.4,18.56,14,6.756007554,2.0
14429,300,14,30,25,0,3.0,19.82,13,2.345861741,2.0
14430,300,15,0,62,0,2.6,22.89,13,5.817737117,2.0
14431,300,15,30,42,0,1.9,26.16,11,3.94113436,2.0
14432,300,16,0,36,0,1.2,38.14,10,3.378152295,2.0
14433,300,16,30,16,0,1.1,43.74,8,1.501434024,2.0
14434,300,17,0,0,0,1.0,45.69,7,0.0,2.0
14435,300,17,30,0,0,0.9,49.0,6,0.0,2.0
14436,300,18,0,0,0,0.9,48.28,6,0.0,2.0
14437,300,18,30,0,0,0.8,51.8,5,0.0,2.0
14438,300,19,0,0,0,0.8,51.31,5,0.0,2.0
14439,300,19,30,0,0,0.7,51.32,5,0.0,2.0
14440,300,20,0,0,0,0.6,51.57,5,0.0,2.0
14441,300,20,30,0,0,0.4,51.58,4,0.0,2.0
14442,300,21,0,0,0,0.3,51.3,4,0.0,2.0
14443,300,21,30,0,0,0.4,51.3,4,0.0,2.0
14444,300,22,0,0,0,0.5,49.33,4,0.0,2.0
14445,300,22,30,0,0,0.6,52.96,4,0.0,2.0
14446,300,23,0,0,0,0.8,54.18,4,0.0,2.0
14447,300,23,30,0,0,0.8,58.21,3,0.0,2.0
14448,301,0,0,0,0,0.9,59.65,3,0.0,2.0
14449,301,0,30,0,0,0.9,59.65,2,0.0,2.0
14450,301,1,0,0,0,1.0,60.56,2,0.0,2.0
14451,301,1,30,0,0,1.0,65.09,2,0.0,2.0
14452,301,2,0,0,0,1.1,65.97,2,0.0,2.0
14453,301,2,30,0,0,1.1,65.96,2,0.0,2.0
14454,301,3,0,0,0,1.1,67.1,2,0.0,2.0
14455,301,3,30,0,0,1.1,67.09,2,0.0,2.0
14456,301,4,0,0,0,1.2,67.91,2,0.0,2.0
14457,301,4,30,0,0,1.2,67.9,2,0.0,2.0
14458,301,5,0,0,0,1.3,68.61,2,0.0,2.0
14459,301,5,30,0,0,1.4,68.61,2,0.0,2.0
14460,301,6,0,0,0,1.6,68.61,2,0.0,2.0
14461,301,6,30,0,0,1.8,63.82,2,0.0,2.0
14462,301,7,0,6,0,2.1,61.74,3,0.5630687,2.0
14463,301,7,30,15,0,2.5,57.51,4,1.40765628,2.0
14464,301,8,0,108,78,3.0,53.83,6,12.10557791,2.0
14465,301,8,30,143,247,2.9,50.19,7,21.395670000000003,2.0
14466,301,9,0,186,146,2.9,43.68,9,23.178133,2.0
14467,301,9,30,213,261,2.2,40.79,10,31.62325898,2.0
14468,301,10,0,249,173,1.6,34.77,12,31.90407034,2.0
14469,301,10,30,271,194,1.2,32.52,13,35.65709846,2.0
14470,301,11,0,254,390,0.8,29.77,14,45.22771724,2.0
14471,301,11,30,218,522,1.1,29.75,14,49.73172227,2.0
14472,301,12,0,84,929,1.5,27.62,15,59.95890799,2.0
14473,301,12,30,260,363,1.8,27.61,15,44.28889605,2.0
14474,301,13,0,247,355,2.2,27.79,15,41.84925347,2.0
14475,301,13,30,210,421,2.3,29.66,14,40.34837845,2.0
14476,301,14,0,200,334,2.5,30.23,14,33.59237089,2.0
14477,301,14,30,154,412,2.4,32.29,13,30.40236816,2.0
14478,301,15,0,123,12,2.4,33.27,13,11.91697764,2.0
14479,301,15,30,102,37,1.8,35.56,11,10.50969163,2.0
14480,301,16,0,43,0,1.2,45.75,10,4.035015241,2.0
14481,301,16,30,17,0,0.9,52.41,8,1.5952736509999998,2.0
14482,301,17,0,0,0,0.6,62.51,7,0.0,2.0
14483,301,17,30,0,0,0.5,67.05,6,0.0,2.0
14484,301,18,0,0,0,0.4,66.77,6,0.0,2.0
14485,301,18,30,0,0,0.5,71.65,5,0.0,2.0
14486,301,19,0,0,0,0.6,70.48,5,0.0,2.0
14487,301,19,30,0,0,0.7,70.48,5,0.0,2.0
14488,301,20,0,0,0,0.8,69.83,5,0.0,2.0
14489,301,20,30,0,0,0.8,69.83,4,0.0,2.0
14490,301,21,0,0,0,0.9,69.27,4,0.0,2.0
14491,301,21,30,0,0,0.8,74.35,4,0.0,2.0
14492,301,22,0,0,0,0.8,74.47,4,0.0,2.0
14493,301,22,30,0,0,0.8,74.46,4,0.0,2.0
14494,301,23,0,0,0,0.8,74.87,4,0.0,2.0
14495,301,23,30,0,0,0.8,74.87,4,0.0,2.0
14496,302,0,0,0,0,0.8,75.79,4,0.0,2.0
14497,302,0,30,0,0,0.8,75.78,4,0.0,2.0
14498,302,1,0,0,0,0.9,77.28,4,0.0,2.0
14499,302,1,30,0,0,0.9,77.27,3,0.0,2.0
14500,302,2,0,0,0,1.0,79.19,3,0.0,2.0
14501,302,2,30,0,0,1.1,85.08,3,0.0,2.0
14502,302,3,0,0,0,1.3,88.36,3,0.0,2.0
14503,302,3,30,0,0,1.5,88.38,3,0.0,2.0
14504,302,4,0,0,0,1.7,92.84,3,0.0,2.0
14505,302,4,30,0,0,2.3,92.85,3,0.0,2.0
14506,302,5,0,0,0,3.0,96.4,3,0.0,2.0
14507,302,5,30,0,0,3.1,96.41,2,0.0,2.0
14508,302,6,0,0,0,3.2,97.94,2,0.0,2.0
14509,302,6,30,0,0,3.3,97.97,2,0.0,2.0
14510,302,7,0,21,0,3.5,98.84,3,1.970740451,2.0
14511,302,7,30,52,0,4.0,98.86,3,4.879928736,2.0
14512,302,8,0,61,0,4.5,92.5,4,5.724468872,2.0
14513,302,8,30,12,0,4.9,86.17,4,1.126125024,2.0
14514,302,9,0,106,0,5.3,76.75,5,9.947328386,2.0
14515,302,9,30,137,1,5.4,76.75,6,12.95015312,2.0
14516,302,10,0,168,9,5.5,66.75,7,16.23443381,2.0
14517,302,10,30,144,3,5.4,66.74,7,13.70073605,2.0
14518,302,11,0,100,0,5.3,58.99,8,9.38396265,2.0
14519,302,11,30,91,0,5.1,58.96,8,8.539406012,2.0
14520,302,12,0,174,8,4.9,53.27,9,16.79710853,2.0
14521,302,12,30,100,0,4.6,53.25,9,9.383859513,2.0
14522,302,13,0,138,2,4.4,48.81,9,13.04356472,2.0
14523,302,13,30,116,0,4.1,48.8,9,10.88527703,2.0
14524,302,14,0,60,0,3.8,48.11,9,5.630315708,2.0
14525,302,14,30,179,90,3.4,51.5,9,20.17529795,2.0
14526,302,15,0,22,0,3.0,50.6,9,2.064449093,2.0
14527,302,15,30,16,0,2.3,54.2,8,1.501434024,2.0
14528,302,16,0,39,628,1.6,56.21,7,13.98225802,2.0
14529,302,16,30,25,428,0.9,64.6,5,5.724405957999999,2.0
14530,302,17,0,0,0,0.3,64.99,4,0.0,2.0
14531,302,17,30,0,0,0.5,69.78,3,0.0,2.0
14532,302,18,0,0,0,0.8,71.92,3,0.0,2.0
14533,302,18,30,0,0,1.1,77.31,2,0.0,2.0
14534,302,19,0,0,0,1.5,73.57,1,0.0,2.0
14535,302,19,30,0,0,1.7,73.56,1,0.0,2.0
14536,302,20,0,0,0,2.0,67.41,1,0.0,2.0
14537,302,20,30,0,0,2.1,67.4,1,0.0,2.0
14538,302,21,0,0,0,2.2,60.17,1,0.0,2.0
14539,302,21,30,0,0,2.3,60.17,0,0.0,2.0
14540,302,22,0,0,0,2.4,54.53,0,0.0,2.0
14541,302,22,30,0,0,2.4,54.53,0,0.0,2.0
14542,302,23,0,0,0,2.4,53.03,0,0.0,2.0
14543,302,23,30,0,0,2.5,53.02,0,0.0,2.0
14544,303,0,0,0,0,2.8,56.14,1,0.0,2.0
14545,303,0,30,0,0,3.0,56.14,1,0.0,2.0
14546,303,1,0,0,0,3.2,60.87,1,0.0,2.0
14547,303,1,30,0,0,3.4,60.89,1,0.0,2.0
14548,303,2,0,0,0,3.7,64.98,1,0.0,2.0
14549,303,2,30,0,0,4.0,65.0,1,0.0,2.0
14550,303,3,0,0,0,4.3,67.73,2,0.0,2.0
14551,303,3,30,0,0,4.3,67.75,2,0.0,2.0
14552,303,4,0,0,0,4.4,69.18,2,0.0,2.0
14553,303,4,30,0,0,4.3,69.2,2,0.0,2.0
14554,303,5,0,0,0,4.2,70.6,2,0.0,2.0
14555,303,5,30,0,0,4.0,70.62,2,0.0,2.0
14556,303,6,0,0,0,3.8,72.4,2,0.0,2.0
14557,303,6,30,0,0,4.0,67.38,3,0.0,2.0
14558,303,7,0,23,496,4.2,66.19,4,6.1936876320000005,2.0
14559,303,7,30,35,688,4.5,61.67,5,14.63946442,2.0
14560,303,8,0,43,797,4.8,57.3,7,23.55400513,2.0
14561,303,8,30,49,864,5.0,53.48,8,31.99931264,2.0
14562,303,9,0,54,907,5.2,47.13,10,39.5994519,2.0
14563,303,9,30,57,936,4.8,44.05,11,46.26141046,2.0
14564,303,10,0,61,954,4.4,40.02,12,51.70336105,2.0
14565,303,10,30,62,967,3.8,37.44,13,55.83150943,2.0
14566,303,11,0,63,977,3.3,34.76,14,58.64589891,2.0
14567,303,11,30,63,980,2.8,34.75,14,60.05340048,2.0
14568,303,12,0,63,978,2.4,32.7,15,59.86507559,2.0
14569,303,12,30,63,972,2.2,32.7,15,58.26992467,2.0
14570,303,13,0,62,959,2.1,31.06,16,55.26668017,2.0
14571,303,13,30,60,942,2.3,31.06,16,50.85660552,2.0
14572,303,14,0,55,922,2.5,32.01,16,45.22672299,2.0
14573,303,14,30,119,560,2.7,34.17,15,32.37218037,2.0
14574,303,15,0,49,835,2.9,36.03,15,30.68319705,2.0
14575,303,15,30,71,505,2.4,41.11,13,18.76689393,2.0
14576,303,16,0,51,391,2.0,51.14,12,11.07258912,2.0
14577,303,16,30,22,445,1.8,58.54,10,5.442578697999999,2.0
14578,303,17,0,0,0,1.6,64.91,8,0.0,2.0
14579,303,17,30,0,0,1.6,69.58,7,0.0,2.0
14580,303,18,0,0,0,1.7,68.48,7,0.0,2.0
14581,303,18,30,0,0,1.8,73.44,6,0.0,2.0
14582,303,19,0,0,0,1.9,72.29,6,0.0,2.0
14583,303,19,30,0,0,2.0,72.3,5,0.0,2.0
14584,303,20,0,0,0,2.1,70.85,5,0.0,2.0
14585,303,20,30,0,0,2.3,70.85,5,0.0,2.0
14586,303,21,0,0,0,2.5,69.61,5,0.0,2.0
14587,303,21,30,0,0,2.6,69.6,5,0.0,2.0
14588,303,22,0,0,0,2.8,68.69,5,0.0,2.0
14589,303,22,30,0,0,3.0,68.68,5,0.0,2.0
14590,303,23,0,0,0,3.3,67.75,5,0.0,2.0
14591,303,23,30,0,0,3.4,67.74,5,0.0,2.0
14592,304,0,0,0,0,3.5,66.79,5,0.0,2.0
14593,304,0,30,0,0,3.5,71.66,5,0.0,2.0
14594,304,1,0,0,0,3.6,70.9,5,0.0,2.0
14595,304,1,30,0,0,3.6,70.89,5,0.0,2.0
14596,304,2,0,0,0,3.6,70.07,5,0.0,2.0
14597,304,2,30,0,0,3.5,70.06,5,0.0,2.0
14598,304,3,0,0,0,3.4,68.85,5,0.0,2.0
14599,304,3,30,0,0,3.2,68.85,5,0.0,2.0
14600,304,4,0,0,0,3.0,67.33,5,0.0,2.0
14601,304,4,30,0,0,2.8,67.33,4,0.0,2.0
14602,304,5,0,0,0,2.7,65.39,4,0.0,2.0
14603,304,5,30,0,0,2.5,70.21,4,0.0,2.0
14604,304,6,0,0,0,2.3,67.59,4,0.0,2.0
14605,304,6,30,0,0,2.2,62.97,5,0.0,2.0
14606,304,7,0,8,0,2.2,59.78,6,0.7507335140000001,2.0
14607,304,7,30,20,0,2.7,52.03,8,1.87679253,2.0
14608,304,8,0,97,29,3.2,46.36,10,9.75910663,2.0
14609,304,8,30,111,0,3.2,43.33,11,10.41585509,2.0
14610,304,9,0,100,0,3.3,35.54,13,9.383446963,2.0
14611,304,9,30,145,4,3.4,33.26,14,13.79351542,2.0
14612,304,10,0,31,0,3.5,28.3,15,2.908804613,2.0
14613,304,10,30,96,0,3.5,28.3,16,9.007812048,2.0
14614,304,11,0,99,0,3.6,26.69,17,9.289204068,2.0
14615,304,11,30,163,6,3.7,26.68,17,15.66966747,2.0
14616,304,12,0,150,4,3.8,25.27,18,14.35588485,2.0
14617,304,12,30,266,290,3.8,25.26,18,40.53426311,2.0
14618,304,13,0,247,297,3.9,25.44,18,38.37618891,2.0
14619,304,13,30,62,936,3.7,25.44,18,50.29251163,2.0
14620,304,14,0,57,919,3.6,25.53,18,44.85041149,2.0
14621,304,14,30,53,886,3.1,27.21,17,38.09511971,2.0
14622,304,15,0,120,370,2.7,28.82,17,22.70694328,2.0
14623,304,15,30,43,766,1.8,32.8,15,22.05061562,2.0
14624,304,16,0,35,646,1.0,43.47,14,13.41818167,2.0
14625,304,16,30,22,438,0.9,49.64,12,5.160952555,2.0
14626,304,17,0,0,0,0.9,45.61,11,0.0,2.0
14627,304,17,30,0,0,0.9,48.81,10,0.0,2.0
14628,304,18,0,0,0,1.0,47.44,9,0.0,2.0
14629,304,18,30,0,0,1.2,50.78,8,0.0,2.0
14630,304,19,0,0,0,1.4,54.02,8,0.0,2.0
14631,304,19,30,0,0,1.4,57.89,7,0.0,2.0
14632,304,20,0,0,0,1.5,57.43,7,0.0,2.0
14633,304,20,30,0,0,1.5,61.57,6,0.0,2.0
14634,304,21,0,0,0,1.6,60.51,6,0.0,2.0
14635,304,21,30,0,0,1.7,60.5,6,0.0,2.0
14636,304,22,0,0,0,1.8,59.12,6,0.0,2.0
14637,304,22,30,0,0,1.8,59.11,5,0.0,2.0
14638,304,23,0,0,0,1.9,57.63,5,0.0,2.0
14639,304,23,30,0,0,2.0,61.81,5,0.0,2.0
14640,305,0,0,0,0,2.1,60.24,5,0.0,2.0
14641,305,0,30,0,0,2.2,60.23,5,0.0,2.0
14642,305,1,0,0,0,2.4,60.04,5,0.0,2.0
14643,305,1,30,0,0,2.4,60.03,5,0.0,2.0
14644,305,2,0,0,0,2.5,62.02,5,0.0,2.0
14645,305,2,30,0,0,2.4,62.02,5,0.0,2.0
14646,305,3,0,0,0,2.4,65.26,5,0.0,2.0
14647,305,3,30,0,0,2.3,65.26,5,0.0,2.0
14648,305,4,0,0,0,2.3,68.1,5,0.0,2.0
14649,305,4,30,0,0,2.1,68.1,5,0.0,2.0
14650,305,5,0,0,0,2.0,69.31,5,0.0,2.0
14651,305,5,30,0,0,1.8,69.31,5,0.0,2.0
14652,305,6,0,0,0,1.7,68.81,5,0.0,2.0
14653,305,6,30,0,0,1.6,64.14,5,0.0,2.0
14654,305,7,0,23,429,1.6,62.62,6,5.348976287,2.0
14655,305,7,30,36,639,1.8,58.44,8,13.51290622,2.0
14656,305,8,0,45,758,2.1,54.35,10,22.23950261,2.0
14657,305,8,30,52,833,1.6,47.5,11,30.59070955,2.0
